pandal_id,expected_immersion_date,preferred_time,number_of_participants,starting_location
3045,2026-09-20,21:00:00,93,Rajendranagar
3046,2026-09-27,17:00:00,144,Madhapur
3047,2026-09-18,22:00:00,189,Kondapur
3048,2026-09-24,19:00:00,161,Malakpet
3049,2026-09-27,17:30:00,185,Gachibowli
3050,2026-09-21,19:30:00,938,Uppal
3051,2026-09-19,09:00:00,63,Begumpet
3052,2026-09-20,19:00:00,2188,Uppal
3053,2026-09-20,18:00:00,2291,Hayathnagar
3054,2026-09-21,11:00:00,898,Hayathnagar
3055,2026-09-26,14:00:00,263,Miyapur
3056,2026-09-24,19:00:00,161,Madhapur
3057,2026-09-25,15:00:00,699,Malkajgiri
3058,2026-09-23,22:00:00,174,LB Nagar
3059,2026-09-20,20:00:00,516,ECIL
3060,2026-09-19,18:00:00,4348,Miyapur
3061,2026-09-24,12:30:00,3517,Secunderabad
3062,2026-09-19,20:30:00,547,Madhapur
3063,2026-09-22,21:00:00,1935,Begumpet
3064,2026-09-27,16:30:00,62,Alwal
3065,2026-09-18,15:30:00,5721,Habsiguda
3066,2026-09-19,16:30:00,92,LB Nagar
3067,2026-09-27,19:30:00,520,Malakpet
3068,2026-09-19,18:30:00,3703,Jubilee Hills
3069,2026-09-18,19:30:00,2585,Secunderabad
3070,2026-09-27,19:00:00,1263,Alwal
3071,2026-09-25,20:00:00,2561,Kukatpally
3072,2026-09-27,16:30:00,1994,Malakpet
3073,2026-09-26,13:00:00,159,Kukatpally
3074,2026-09-18,16:30:00,121,Uppal
3075,2026-09-18,17:30:00,2561,Dilsukhnagar
3076,2026-09-24,19:30:00,114,Patancheru
3077,2026-09-18,13:00:00,2018,Madhapur
3078,2026-09-27,17:00:00,1001,Rajendranagar
3079,2026-09-19,10:30:00,147,Gachibowli
3080,2026-09-21,15:00:00,425,Tarnaka
3081,2026-09-26,18:00:00,222,Dilsukhnagar
3082,2026-09-24,19:30:00,78,Hayathnagar
3083,2026-09-20,21:00:00,295,Patancheru
3084,2026-09-18,18:30:00,476,ECIL
3085,2026-09-20,17:00:00,3649,Nagole
3086,2026-09-27,21:00:00,357,Gachibowli
3087,2026-09-24,18:30:00,279,Kondapur
3088,2026-09-22,12:30:00,325,Tolichowki
3089,2026-09-27,17:30:00,340,Kukatpally
3090,2026-09-19,21:00:00,518,Gachibowli
3091,2026-09-24,08:30:00,3540,Madhapur
3092,2026-09-25,12:30:00,223,Kondapur
3093,2026-09-23,16:30:00,773,Secunderabad
3094,2026-09-26,21:00:00,2619,Gachibowli
3095,2026-09-26,19:30:00,2958,Malakpet
3096,2026-09-22,20:00:00,4730,Malkajgiri
3097,2026-09-26,17:30:00,462,Hayathnagar
3098,2026-09-20,19:00:00,1069,Habsiguda
3099,2026-09-21,20:30:00,6895,Secunderabad
3100,2026-09-21,10:00:00,547,Chandanagar
3101,2026-09-19,20:00:00,1885,Habsiguda
3102,2026-09-26,20:30:00,118,Secunderabad
3103,2026-09-19,18:00:00,1795,Hayathnagar
3104,2026-09-19,19:30:00,62,Charminar
3105,2026-09-24,19:30:00,4841,Dilsukhnagar
3106,2026-09-21,17:00:00,3266,Malakpet
3107,2026-09-26,13:00:00,240,Malkajgiri
3108,2026-09-19,16:30:00,1030,ECIL
3109,2026-09-18,22:00:00,102,Ameerpet
3110,2026-09-22,20:00:00,1658,Charminar
3111,2026-09-25,19:30:00,2105,Miyapur
3112,2026-09-20,13:00:00,3355,Malkajgiri
3113,2026-09-27,21:30:00,352,Hayathnagar
3114,2026-09-22,18:30:00,1019,Miyapur
3115,2026-09-21,15:30:00,1133,Alwal
3116,2026-09-23,19:30:00,599,Kondapur
3117,2026-09-25,19:00:00,3219,LB Nagar
3118,2026-09-25,18:30:00,83,Secunderabad
3119,2026-09-20,18:30:00,565,Miyapur
3120,2026-09-25,21:30:00,617,Dilsukhnagar
3121,2026-09-24,18:00:00,2684,Nallakunta
3122,2026-09-23,16:00:00,719,Madhapur
3123,2026-09-26,19:30:00,143,Dilsukhnagar
3124,2026-09-19,19:30:00,1121,Secunderabad
3125,2026-09-19,18:00:00,3644,Nagole
3126,2026-09-21,20:30:00,161,LB Nagar
3127,2026-09-21,18:00:00,4929,LB Nagar
3128,2026-09-27,18:30:00,267,SR Nagar
3129,2026-09-26,18:30:00,794,Nallakunta
3130,2026-09-21,17:00:00,1687,Tarnaka
3131,2026-09-19,20:30:00,1526,Alwal
3132,2026-09-18,21:00:00,910,Suchitra
3133,2026-09-18,17:30:00,2297,Tolichowki
3134,2026-09-23,20:30:00,285,Gachibowli
3135,2026-09-20,19:30:00,275,LB Nagar
3136,2026-09-23,21:30:00,178,Uppal
3137,2026-09-22,13:30:00,151,Kondapur
3138,2026-09-18,20:00:00,1723,Uppal
3139,2026-09-26,19:00:00,4446,Suchitra
3140,2026-09-22,20:30:00,82,Dilsukhnagar
3141,2026-09-25,11:30:00,169,Ameerpet
3142,2026-09-24,20:00:00,90,Suchitra
3143,2026-09-27,19:00:00,1482,Charminar
3144,2026-09-24,12:00:00,118,Alwal
3145,2026-09-26,18:30:00,152,Begumpet
3146,2026-09-19,15:30:00,2056,ECIL
3147,2026-09-20,17:30:00,1116,Malkajgiri
3148,2026-09-21,09:00:00,603,Uppal
3149,2026-09-24,18:00:00,1106,Tolichowki
3150,2026-09-23,22:00:00,2402,ECIL
3151,2026-09-19,20:00:00,184,Alwal
3152,2026-09-23,15:30:00,4720,Secunderabad
3153,2026-09-21,18:30:00,957,Charminar
3154,2026-09-26,15:30:00,2857,Kukatpally
3155,2026-09-22,19:30:00,325,LB Nagar
3156,2026-09-23,21:00:00,4359,Alwal
3157,2026-09-20,18:00:00,255,Tarnaka
3158,2026-09-25,16:30:00,2423,LB Nagar
3159,2026-09-18,19:30:00,135,Kondapur
3160,2026-09-22,17:30:00,2476,Kondapur
3161,2026-09-21,15:30:00,162,Dilsukhnagar
3162,2026-09-19,20:00:00,2741,Secunderabad
3163,2026-09-19,19:30:00,657,Dilsukhnagar
3164,2026-09-27,20:30:00,107,Kukatpally
3165,2026-09-20,19:30:00,2346,Ameerpet
3166,2026-09-19,16:00:00,191,Uppal
3167,2026-09-26,20:00:00,310,Rajendranagar
3168,2026-09-26,20:00:00,157,Dilsukhnagar
3169,2026-09-24,09:00:00,216,Secunderabad
3170,2026-09-26,12:00:00,4819,Charminar
3171,2026-09-23,20:00:00,341,Suchitra
3172,2026-09-18,12:00:00,2494,Dilsukhnagar
3173,2026-09-20,11:30:00,1202,Miyapur
3174,2026-09-24,19:30:00,4011,Kukatpally
3175,2026-09-20,21:30:00,1007,Kondapur
3176,2026-09-18,18:30:00,74,Dilsukhnagar
3177,2026-09-26,17:30:00,115,Uppal
3178,2026-09-25,16:30:00,3205,Secunderabad
3179,2026-09-23,08:30:00,2981,Patancheru
3180,2026-09-22,19:00:00,1493,Patancheru
3181,2026-09-25,18:30:00,560,Madhapur
3182,2026-09-21,20:00:00,188,Tarnaka
3183,2026-09-27,19:00:00,230,Gachibowli
3184,2026-09-20,19:00:00,128,Uppal
3185,2026-09-22,20:00:00,127,Rajendranagar
3186,2026-09-24,09:30:00,252,LB Nagar
3187,2026-09-20,18:00:00,1132,Malkajgiri
3188,2026-09-27,09:30:00,578,Patancheru
3189,2026-09-19,14:30:00,170,Nagole
3190,2026-09-25,21:30:00,508,Dilsukhnagar
3191,2026-09-26,15:00:00,418,Uppal
3192,2026-09-19,19:30:00,3852,LB Nagar
3193,2026-09-26,19:00:00,843,Kompally
3194,2026-09-21,16:30:00,557,Uppal
3195,2026-09-23,20:00:00,4045,Kukatpally
3196,2026-09-20,13:30:00,3996,SR Nagar
3197,2026-09-18,09:00:00,985,Hayathnagar
3198,2026-09-25,22:00:00,448,Secunderabad
3199,2026-09-23,19:30:00,112,Banjara Hills
3200,2026-09-20,08:30:00,674,Dilsukhnagar
3201,2026-09-20,18:30:00,2800,Jubilee Hills
3202,2026-09-27,20:00:00,179,Uppal
3203,2026-09-20,19:30:00,155,LB Nagar
3204,2026-09-26,20:30:00,124,Uppal
3205,2026-09-23,10:30:00,422,Ameerpet
3206,2026-09-27,19:30:00,189,Alwal
3207,2026-09-25,19:00:00,2368,Rajendranagar
3208,2026-09-24,20:00:00,4759,Nagole
3209,2026-09-25,18:00:00,237,Dilsukhnagar
3210,2026-09-20,19:30:00,152,Kukatpally
3211,2026-09-20,16:30:00,497,Uppal
3212,2026-09-21,16:00:00,1125,Kondapur
3213,2026-09-23,21:30:00,128,Gachibowli
3214,2026-09-20,20:00:00,52,ECIL
3215,2026-09-26,19:30:00,2439,Kukatpally
3216,2026-09-23,16:00:00,2030,Uppal
3217,2026-09-24,20:00:00,2499,Begumpet
3218,2026-09-26,17:30:00,208,Uppal
3219,2026-09-21,19:00:00,2159,Hayathnagar
3220,2026-09-24,18:30:00,401,LB Nagar
3221,2026-09-24,12:00:00,154,Gachibowli
3222,2026-09-24,20:00:00,2410,Gachibowli
3223,2026-09-27,08:30:00,1942,Tarnaka
3224,2026-09-25,18:00:00,1001,Miyapur
3225,2026-09-25,19:00:00,254,Alwal
3226,2026-09-27,19:30:00,429,Kukatpally
3227,2026-09-22,10:00:00,510,Charminar
3228,2026-09-27,09:00:00,1709,Uppal
3229,2026-09-19,17:00:00,783,SR Nagar
3230,2026-09-25,19:00:00,256,Kukatpally
3231,2026-09-18,19:30:00,692,Kondapur
3232,2026-09-25,20:00:00,529,Chandanagar
3233,2026-09-23,19:00:00,985,Kukatpally
3234,2026-09-20,12:00:00,138,Madhapur
3235,2026-09-19,18:00:00,153,Dilsukhnagar
3236,2026-09-19,18:30:00,392,LB Nagar
3237,2026-09-23,20:00:00,2373,Mehdipatnam
3238,2026-09-20,16:00:00,2765,Begumpet
3239,2026-09-24,17:00:00,448,Gachibowli
3240,2026-09-19,20:30:00,319,Secunderabad
3241,2026-09-23,20:00:00,101,Gachibowli
3242,2026-09-21,18:30:00,454,Malkajgiri
3243,2026-09-25,22:00:00,1749,SR Nagar
3244,2026-09-26,16:00:00,2225,LB Nagar
3245,2026-09-26,17:30:00,799,Dilsukhnagar
3246,2026-09-21,16:30:00,4013,Nallakunta
3247,2026-09-24,21:00:00,306,Gachibowli
3248,2026-09-23,17:00:00,4587,Kukatpally
3249,2026-09-24,15:30:00,119,Dilsukhnagar
3250,2026-09-20,18:30:00,329,Secunderabad
3251,2026-09-22,18:30:00,477,Uppal
3252,2026-09-25,19:00:00,886,Miyapur
3253,2026-09-26,18:00:00,3273,Mehdipatnam
3254,2026-09-21,18:00:00,2286,Dilsukhnagar
3255,2026-09-21,19:00:00,117,Kukatpally
3256,2026-09-23,17:30:00,56,Mehdipatnam
3257,2026-09-23,20:30:00,140,Uppal
3258,2026-09-21,17:00:00,202,Mehdipatnam
3259,2026-09-25,21:30:00,1576,Uppal
3260,2026-09-20,19:30:00,9316,Kukatpally
3261,2026-09-26,08:30:00,3548,Uppal
3262,2026-09-21,12:00:00,179,Chandanagar
3263,2026-09-21,18:00:00,129,Ameerpet
3264,2026-09-22,19:30:00,449,Secunderabad
3265,2026-09-21,19:30:00,455,LB Nagar
3266,2026-09-21,13:30:00,2246,Gachibowli
3267,2026-09-27,08:30:00,2788,Jubilee Hills
3268,2026-09-25,18:00:00,2513,Alwal
3269,2026-09-26,19:00:00,1300,Chandanagar
3270,2026-09-23,18:30:00,547,Kompally
3271,2026-09-23,20:30:00,469,Madhapur
3272,2026-09-21,18:00:00,1824,Suchitra
3273,2026-09-25,18:00:00,67,Mehdipatnam
3274,2026-09-27,18:00:00,55,Malkajgiri
3275,2026-09-20,19:30:00,1063,Uppal
3276,2026-09-24,21:00:00,53,Kompally
3277,2026-09-20,19:00:00,1589,Tarnaka
3278,2026-09-20,19:00:00,279,Kondapur
3279,2026-09-24,20:30:00,3216,Kukatpally
3280,2026-09-22,10:00:00,185,Uppal
3281,2026-09-21,12:00:00,132,Ameerpet
3282,2026-09-18,20:30:00,724,Ameerpet
3283,2026-09-20,12:30:00,4352,Hayathnagar
3284,2026-09-18,16:00:00,1679,Nallakunta
3285,2026-09-25,19:00:00,1544,Madhapur
3286,2026-09-20,20:00:00,975,Madhapur
3287,2026-09-27,20:30:00,570,Uppal
3288,2026-09-26,20:30:00,483,Kondapur
3289,2026-09-20,13:00:00,3881,Suchitra
3290,2026-09-21,18:30:00,2870,Uppal
3291,2026-09-25,13:00:00,283,Tolichowki
3292,2026-09-22,20:00:00,68,Charminar
3293,2026-09-18,17:30:00,3636,Malkajgiri
3294,2026-09-22,15:30:00,1533,Mehdipatnam
3295,2026-09-22,18:00:00,2396,Nagole
3296,2026-09-20,22:00:00,193,Kompally
3297,2026-09-18,21:00:00,650,Habsiguda
3298,2026-09-23,18:00:00,103,Jubilee Hills
3299,2026-09-20,20:30:00,718,LB Nagar
3300,2026-09-26,19:00:00,2622,Chandanagar
3301,2026-09-24,15:30:00,670,Tolichowki
3302,2026-09-21,20:30:00,3127,Begumpet
3303,2026-09-27,21:00:00,76,Madhapur
3304,2026-09-24,18:00:00,280,Begumpet
3305,2026-09-20,21:30:00,1919,Alwal
3306,2026-09-21,13:00:00,504,Dilsukhnagar
3307,2026-09-26,16:30:00,2397,Secunderabad
3308,2026-09-26,13:30:00,718,Charminar
3309,2026-09-26,09:30:00,160,Alwal
3310,2026-09-26,20:00:00,103,Malakpet
3311,2026-09-22,12:00:00,617,Hayathnagar
3312,2026-09-24,19:30:00,2219,Begumpet
3313,2026-09-21,19:00:00,436,Miyapur
3314,2026-09-21,16:30:00,2422,Suchitra
3315,2026-09-18,20:00:00,197,SR Nagar
3316,2026-09-18,20:30:00,8876,Dilsukhnagar
3317,2026-09-26,20:30:00,127,Ameerpet
3318,2026-09-18,21:30:00,86,Kondapur
3319,2026-09-21,16:30:00,4538,Miyapur
3320,2026-09-22,18:00:00,6569,Jubilee Hills
3321,2026-09-19,20:30:00,2074,Rajendranagar
3322,2026-09-25,19:00:00,139,Miyapur
3323,2026-09-23,16:30:00,1612,Miyapur
3324,2026-09-18,19:00:00,469,Dilsukhnagar
3325,2026-09-22,18:00:00,1084,Uppal
3326,2026-09-23,17:00:00,182,LB Nagar
3327,2026-09-26,18:30:00,169,Dilsukhnagar
3328,2026-09-25,19:30:00,591,Malkajgiri
3329,2026-09-23,08:00:00,120,Dilsukhnagar
3330,2026-09-25,13:00:00,699,Uppal
3331,2026-09-19,16:00:00,72,LB Nagar
3332,2026-09-21,13:00:00,94,Patancheru
3333,2026-09-18,19:00:00,2164,Miyapur
3334,2026-09-23,21:30:00,145,Uppal
3335,2026-09-27,20:30:00,3300,Miyapur
3336,2026-09-26,21:00:00,1170,Kukatpally
3337,2026-09-19,11:00:00,103,Mehdipatnam
3338,2026-09-22,21:30:00,1004,Dilsukhnagar
3339,2026-09-22,10:00:00,320,Tolichowki
3340,2026-09-20,21:30:00,1019,Hayathnagar
3341,2026-09-21,18:00:00,452,Kukatpally
3342,2026-09-20,09:00:00,2551,Malakpet
3343,2026-09-24,13:00:00,2931,Charminar
3344,2026-09-21,20:30:00,66,Charminar
3345,2026-09-20,20:30:00,110,SR Nagar
3346,2026-09-22,16:30:00,9417,Madhapur
3347,2026-09-25,19:00:00,677,Madhapur
3348,2026-09-21,21:00:00,448,Hayathnagar
3349,2026-09-27,18:30:00,3042,Mehdipatnam
3350,2026-09-26,08:30:00,736,Charminar
3351,2026-09-18,13:30:00,2869,Kukatpally
3352,2026-09-20,16:00:00,110,Malakpet
3353,2026-09-24,20:00:00,1377,Kompally
3354,2026-09-21,18:00:00,200,Charminar
3355,2026-09-23,20:00:00,438,Begumpet
3356,2026-09-19,17:30:00,1089,Kukatpally
3357,2026-09-22,19:30:00,83,Malkajgiri
3358,2026-09-21,17:30:00,1670,Secunderabad
3359,2026-09-20,19:30:00,1709,Begumpet
3360,2026-09-18,18:00:00,1824,Tarnaka
3361,2026-09-19,20:00:00,1195,Tolichowki
3362,2026-09-19,17:00:00,633,Habsiguda
3363,2026-09-24,18:30:00,1493,Kukatpally
3364,2026-09-24,11:30:00,371,Miyapur
3365,2026-09-18,20:00:00,70,LB Nagar
3366,2026-09-25,20:00:00,232,Kukatpally
3367,2026-09-23,14:00:00,183,Jubilee Hills
3368,2026-09-18,16:30:00,722,Begumpet
3369,2026-09-20,18:30:00,3397,Miyapur
3370,2026-09-24,20:30:00,168,Kondapur
3371,2026-09-26,15:30:00,7070,Kukatpally
3372,2026-09-23,19:30:00,9800,Charminar
3373,2026-09-26,17:30:00,286,Habsiguda
3374,2026-09-25,19:00:00,383,Miyapur
3375,2026-09-20,20:30:00,166,Charminar
3376,2026-09-26,19:30:00,2492,Chandanagar
3377,2026-09-26,17:00:00,1641,Chandanagar
3378,2026-09-20,09:00:00,1919,Hayathnagar
3379,2026-09-21,08:30:00,58,Chandanagar
3380,2026-09-23,19:00:00,2005,Uppal
3381,2026-09-27,21:00:00,2874,Patancheru
3382,2026-09-21,11:30:00,117,Kukatpally
3383,2026-09-26,20:00:00,784,Ameerpet
3384,2026-09-26,20:30:00,583,SR Nagar
3385,2026-09-24,18:00:00,122,Kukatpally
3386,2026-09-27,17:00:00,66,Patancheru
3387,2026-09-22,12:30:00,869,Uppal
3388,2026-09-23,20:30:00,1705,Alwal
3389,2026-09-21,17:30:00,679,Malakpet
3390,2026-09-26,20:30:00,776,Banjara Hills
3391,2026-09-24,22:00:00,121,LB Nagar
3392,2026-09-27,19:00:00,1858,Rajendranagar
3393,2026-09-21,19:30:00,6186,Charminar
3394,2026-09-22,16:30:00,2373,Secunderabad
3395,2026-09-21,21:00:00,408,Jubilee Hills
3396,2026-09-21,11:00:00,1529,Uppal
3397,2026-09-23,20:00:00,782,ECIL
3398,2026-09-20,20:00:00,3845,Ameerpet
3399,2026-09-27,16:30:00,708,Hayathnagar
3400,2026-09-19,18:00:00,214,Malakpet
3401,2026-09-18,21:00:00,369,Malakpet
3402,2026-09-21,13:00:00,751,Mehdipatnam
3403,2026-09-26,12:30:00,66,Miyapur
3404,2026-09-25,20:30:00,4026,Ameerpet
3405,2026-09-18,19:00:00,224,Malakpet
3406,2026-09-25,22:00:00,182,Hayathnagar
3407,2026-09-27,17:00:00,2227,Gachibowli
3408,2026-09-27,08:00:00,912,Charminar
3409,2026-09-20,18:00:00,2369,Rajendranagar
3410,2026-09-24,21:00:00,3032,Uppal
3411,2026-09-25,09:00:00,4334,Secunderabad
3412,2026-09-20,20:00:00,1099,Malkajgiri
3413,2026-09-25,18:00:00,1625,Alwal
3414,2026-09-26,22:00:00,568,Malkajgiri
3415,2026-09-18,21:30:00,4992,Madhapur
3416,2026-09-20,18:30:00,899,Dilsukhnagar
3417,2026-09-18,21:00:00,2795,Miyapur
3418,2026-09-26,20:30:00,2233,Suchitra
3419,2026-09-20,12:00:00,1889,Mehdipatnam
3420,2026-09-27,21:00:00,114,LB Nagar
3421,2026-09-20,22:00:00,1169,SR Nagar
3422,2026-09-23,17:00:00,71,Mehdipatnam
3423,2026-09-20,13:00:00,4517,Madhapur
3424,2026-09-27,19:00:00,643,Kukatpally
3425,2026-09-23,16:00:00,329,Dilsukhnagar
3426,2026-09-23,19:00:00,360,Malkajgiri
3427,2026-09-23,19:00:00,2489,Ameerpet
3428,2026-09-23,21:00:00,115,Malkajgiri
3429,2026-09-26,19:00:00,770,Shamshabad
3430,2026-09-27,12:00:00,528,Madhapur
3431,2026-09-26,19:00:00,488,Begumpet
3432,2026-09-23,14:30:00,3591,Uppal
3433,2026-09-22,18:30:00,2332,Kukatpally
3434,2026-09-21,18:00:00,126,LB Nagar
3435,2026-09-22,13:30:00,724,Uppal
3436,2026-09-25,18:00:00,200,Miyapur
3437,2026-09-21,12:30:00,3974,Shamshabad
3438,2026-09-27,22:00:00,122,Dilsukhnagar
3439,2026-09-26,20:00:00,1880,Dilsukhnagar
3440,2026-09-21,21:00:00,3871,Miyapur
3441,2026-09-20,19:00:00,571,Gachibowli
3442,2026-09-24,18:00:00,955,Kukatpally
3443,2026-09-24,22:00:00,679,Hayathnagar
3444,2026-09-25,18:30:00,118,Habsiguda
3445,2026-09-25,08:30:00,1915,Kukatpally
3446,2026-09-26,09:00:00,827,Secunderabad
3447,2026-09-24,19:00:00,2512,Charminar
3448,2026-09-21,19:00:00,4953,Mehdipatnam
3449,2026-09-23,18:00:00,573,Malkajgiri
3450,2026-09-22,18:00:00,749,ECIL
3451,2026-09-22,19:30:00,1169,Kukatpally
3452,2026-09-19,21:30:00,3457,Secunderabad
3453,2026-09-24,14:00:00,2122,Malkajgiri
3454,2026-09-18,17:30:00,422,Malakpet
3455,2026-09-26,19:30:00,7260,Charminar
3456,2026-09-26,16:00:00,167,Ameerpet
3457,2026-09-25,21:30:00,4909,Chandanagar
3458,2026-09-22,18:30:00,62,Dilsukhnagar
3459,2026-09-23,21:30:00,770,Uppal
3460,2026-09-20,08:30:00,172,SR Nagar
3461,2026-09-21,17:30:00,8909,Alwal
3462,2026-09-23,18:30:00,8214,Malkajgiri
3463,2026-09-23,21:30:00,173,Malkajgiri
3464,2026-09-21,18:00:00,2105,Begumpet
3465,2026-09-26,20:00:00,1932,Secunderabad
3466,2026-09-22,13:00:00,1568,Charminar
3467,2026-09-27,18:30:00,2477,SR Nagar
3468,2026-09-26,18:30:00,9541,Uppal
3469,2026-09-19,19:00:00,90,Banjara Hills
3470,2026-09-21,18:00:00,2039,Secunderabad
3471,2026-09-26,16:30:00,2726,Charminar
3472,2026-09-24,18:30:00,2748,Secunderabad
3473,2026-09-20,19:30:00,65,Malkajgiri
3474,2026-09-20,19:00:00,171,Ameerpet
3475,2026-09-20,13:00:00,1794,Kukatpally
3476,2026-09-25,20:00:00,658,Uppal
3477,2026-09-25,19:00:00,554,Kondapur
3478,2026-09-18,19:00:00,953,Patancheru
3479,2026-09-22,19:00:00,522,Malakpet
3480,2026-09-18,11:30:00,280,ECIL
3481,2026-09-23,22:00:00,4065,Suchitra
3482,2026-09-26,18:00:00,2432,Kondapur
3483,2026-09-25,18:30:00,6175,Secunderabad
3484,2026-09-24,19:00:00,4403,Kompally
3485,2026-09-19,12:00:00,276,Uppal
3486,2026-09-21,18:30:00,4747,Madhapur
3487,2026-09-26,19:30:00,9493,Chandanagar
3488,2026-09-26,18:00:00,2626,Alwal
3489,2026-09-24,16:30:00,66,Malkajgiri
3490,2026-09-22,16:30:00,986,Charminar
3491,2026-09-22,17:30:00,117,SR Nagar
3492,2026-09-19,18:30:00,2206,SR Nagar
3493,2026-09-18,21:00:00,130,Madhapur
3494,2026-09-26,19:30:00,3874,Charminar
3495,2026-09-23,19:30:00,2692,Uppal
3496,2026-09-26,18:00:00,68,Suchitra
3497,2026-09-19,14:30:00,153,Kukatpally
3498,2026-09-21,17:30:00,613,Uppal
3499,2026-09-27,22:00:00,616,Shamshabad
3500,2026-09-20,19:30:00,170,Charminar
3501,2026-09-21,15:30:00,592,Habsiguda
3502,2026-09-24,15:00:00,254,Patancheru
3503,2026-09-22,19:00:00,790,Dilsukhnagar
3504,2026-09-25,19:30:00,758,Gachibowli
3505,2026-09-23,20:00:00,212,Kukatpally
3506,2026-09-23,20:30:00,92,Tarnaka
3507,2026-09-27,20:00:00,1455,Kondapur
3508,2026-09-24,13:00:00,1549,Uppal
3509,2026-09-22,18:00:00,276,Chandanagar
3510,2026-09-26,15:00:00,1995,Dilsukhnagar
3511,2026-09-25,15:00:00,540,Charminar
3512,2026-09-19,14:30:00,222,Begumpet
3513,2026-09-19,19:00:00,2271,Charminar
3514,2026-09-24,17:30:00,112,LB Nagar
3515,2026-09-21,14:30:00,1341,Malakpet
3516,2026-09-19,17:30:00,7532,Secunderabad
3517,2026-09-25,19:00:00,3381,Madhapur
3518,2026-09-18,15:30:00,397,Alwal
3519,2026-09-22,17:00:00,1448,Malakpet
3520,2026-09-21,21:30:00,1218,Begumpet
3521,2026-09-25,20:30:00,175,Habsiguda
3522,2026-09-21,17:30:00,2089,Shamshabad
3523,2026-09-21,20:30:00,4358,Secunderabad
3524,2026-09-24,15:00:00,1870,Alwal
3525,2026-09-18,20:00:00,1892,Kukatpally
3526,2026-09-26,14:30:00,2279,Kukatpally
3527,2026-09-25,19:30:00,97,Miyapur
3528,2026-09-22,22:00:00,344,Shamshabad
3529,2026-09-24,18:30:00,113,Habsiguda
3530,2026-09-24,20:00:00,107,Jubilee Hills
3531,2026-09-18,14:30:00,567,Miyapur
3532,2026-09-26,09:30:00,769,Patancheru
3533,2026-09-25,19:00:00,539,Malkajgiri
3534,2026-09-24,18:00:00,136,Patancheru
3535,2026-09-27,21:00:00,125,Patancheru
3536,2026-09-26,19:00:00,185,Suchitra
3537,2026-09-19,21:30:00,3211,Kukatpally
3538,2026-09-19,20:00:00,1100,Ameerpet
3539,2026-09-24,18:00:00,125,LB Nagar
3540,2026-09-27,18:30:00,124,Kukatpally
3541,2026-09-27,17:30:00,490,Kukatpally
3542,2026-09-27,10:30:00,337,Begumpet
3543,2026-09-18,14:30:00,2295,Madhapur
3544,2026-09-21,13:00:00,415,Tarnaka
3545,2026-09-20,21:00:00,6622,Chandanagar
3546,2026-09-26,18:30:00,164,Secunderabad
3547,2026-09-18,21:30:00,438,SR Nagar
3548,2026-09-24,18:30:00,64,Nallakunta
3549,2026-09-20,21:30:00,182,Kondapur
3550,2026-09-27,17:30:00,104,Ameerpet
3551,2026-09-23,16:30:00,538,Miyapur
3552,2026-09-26,17:00:00,158,Rajendranagar
3553,2026-09-18,19:00:00,277,Uppal
3554,2026-09-25,21:30:00,1391,Suchitra
3555,2026-09-24,17:30:00,3945,Miyapur
3556,2026-09-19,22:00:00,70,SR Nagar
3557,2026-09-22,18:00:00,2553,Secunderabad
3558,2026-09-18,17:00:00,3246,Secunderabad
3559,2026-09-21,12:00:00,1065,Kukatpally
3560,2026-09-19,16:00:00,910,Charminar
3561,2026-09-22,19:30:00,918,SR Nagar
3562,2026-09-25,17:30:00,3323,Mehdipatnam
3563,2026-09-21,18:30:00,1828,LB Nagar
3564,2026-09-20,16:00:00,8284,Begumpet
3565,2026-09-25,10:00:00,2362,Kompally
3566,2026-09-27,14:30:00,120,Secunderabad
3567,2026-09-22,19:00:00,712,Uppal
3568,2026-09-26,20:00:00,3877,Nagole
3569,2026-09-18,11:30:00,1536,Uppal
3570,2026-09-18,21:30:00,627,Kukatpally
3571,2026-09-25,22:00:00,60,Malakpet
3572,2026-09-18,19:30:00,2818,Shamshabad
3573,2026-09-26,08:30:00,1427,Gachibowli
3574,2026-09-20,08:00:00,193,LB Nagar
3575,2026-09-26,17:00:00,4295,Kukatpally
3576,2026-09-19,17:30:00,52,Tarnaka
3577,2026-09-21,20:00:00,4911,Shamshabad
3578,2026-09-21,20:00:00,194,Mehdipatnam
3579,2026-09-24,21:00:00,109,Kukatpally
3580,2026-09-23,18:30:00,100,Chandanagar
3581,2026-09-26,17:00:00,110,Kondapur
3582,2026-09-24,21:30:00,511,Secunderabad
3583,2026-09-21,15:00:00,151,Mehdipatnam
3584,2026-09-26,11:30:00,1118,Patancheru
3585,2026-09-26,19:00:00,161,Suchitra
3586,2026-09-21,18:30:00,220,Jubilee Hills
3587,2026-09-23,18:30:00,642,Charminar
3588,2026-09-23,17:00:00,1821,Secunderabad
3589,2026-09-22,18:30:00,2478,Secunderabad
3590,2026-09-21,20:30:00,127,LB Nagar
3591,2026-09-26,18:30:00,1469,Miyapur
3592,2026-09-20,20:30:00,100,SR Nagar
3593,2026-09-24,18:30:00,1254,Nallakunta
3594,2026-09-27,17:00:00,3268,Uppal
3595,2026-09-23,20:30:00,937,Charminar
3596,2026-09-26,08:30:00,768,Kondapur
3597,2026-09-20,18:30:00,1972,Banjara Hills
3598,2026-09-25,18:30:00,65,Kukatpally
3599,2026-09-25,15:30:00,2203,Secunderabad
