pandal_id,idol_height,idol_width,estimated_weight,idol_type
4381,5.8,2.6,138,Eco-Friendly
4382,10.3,4.6,511,Synthetic
4383,6.8,2.9,187,Eco-Friendly
4384,10.8,4.6,478,Eco-Friendly
4385,6.5,3.1,174,Eco-Friendly
4386,44.6,19.8,9567,POP
4387,69.8,31.6,23380,Clay
4388,15.0,6.5,911,Eco-Friendly
4389,14.9,6.9,1068,POP
4390,6.6,2.8,179,Eco-Friendly
4391,16.5,7.7,1306,Clay
4392,24.1,10.8,2786,POP
4393,39.5,17.9,6367,Eco-Friendly
4394,10.9,4.7,574,POP
4395,15.7,6.9,1000,Eco-Friendly
4396,4.3,2.1,89,Clay
4397,21.0,9.6,2122,Clay
4398,11.2,4.8,600,POP
4399,23.6,10.5,2664,POP
4400,26.1,11.6,3270,Clay
4401,10.4,4.7,515,Synthetic
4402,64.8,28.9,17113,Eco-Friendly
4403,18.0,8.3,1563,Synthetic
4404,13.0,5.9,688,Eco-Friendly
4405,40.9,18.2,6819,Eco-Friendly
4406,9.5,4.0,369,Eco-Friendly
4407,43.4,19.8,9038,Clay
4408,44.7,20.4,9572,POP
4409,14.0,6.5,799,Eco-Friendly
4410,17.2,7.8,1416,Clay
4411,33.6,15.1,5415,Synthetic
4412,5.8,2.6,134,Eco-Friendly
4413,22.0,9.9,2332,Synthetic
4414,21.1,9.3,1819,Eco-Friendly
4415,6.7,3.2,212,POP
4416,15.6,7.0,1169,Synthetic
4417,12.2,5.4,717,POP
4418,14.1,6.3,952,POP
4419,4.8,2.1,110,Synthetic
4420,25.9,11.6,3210,POP
4421,38.5,17.3,7101,POP
4422,35.0,15.7,4984,Eco-Friendly
4423,6.9,2.9,193,Eco-Friendly
4424,16.5,7.4,1307,POP
4425,15.4,7.1,1134,POP
4426,7.3,3.5,218,Eco-Friendly
4427,7.9,3.4,251,Eco-Friendly
4428,7.9,3.6,253,Eco-Friendly
4429,27.8,12.2,3148,Eco-Friendly
4430,21.9,9.8,2295,POP
4431,18.3,8.3,1369,Eco-Friendly
4432,9.6,4.3,439,Clay
4433,9.6,4.3,441,Clay
4434,6.3,2.8,163,Eco-Friendly
4435,38.0,17.2,5879,Eco-Friendly
4436,44.7,20.3,8161,Eco-Friendly
4437,10.2,4.4,494,POP
4438,17.5,8.1,1477,POP
4439,5.2,2.6,109,Eco-Friendly
4440,20.6,9.5,1734,Eco-Friendly
4441,11.9,5.1,684,POP
4442,23.6,10.7,2278,Eco-Friendly
4443,61.7,27.5,18245,Clay
4444,10.6,5.0,459,Eco-Friendly
4445,24.6,11.0,2904,Clay
4446,23.5,10.7,2255,Eco-Friendly
4447,16.4,7.2,1297,POP
4448,15.9,7.3,1220,POP
4449,6.8,2.7,186,Eco-Friendly
4450,10.7,4.5,469,Eco-Friendly
4451,5.3,2.2,135,Clay
4452,22.9,10.0,2136,Eco-Friendly
4453,4.6,2.4,86,Eco-Friendly
4454,39.7,17.6,6426,Eco-Friendly
4455,21.4,9.6,1871,Eco-Friendly
4456,24.7,11.2,2935,Clay
4457,8.6,3.8,303,Eco-Friendly
4458,8.0,3.5,308,POP
4459,12.2,5.7,611,Eco-Friendly
4460,5.6,2.3,126,Eco-Friendly
4461,27.5,12.3,3625,Clay
4462,18.3,8.2,1607,Clay
4463,5.2,2.1,127,POP
4464,37.0,16.4,5583,Eco-Friendly
4465,25.7,11.7,3162,Synthetic
4466,21.1,9.7,1820,Eco-Friendly
4467,32.5,14.9,4306,Eco-Friendly
4468,14.8,6.8,1045,Clay
4469,41.0,18.6,8064,Synthetic
4470,9.6,4.4,445,Clay
4471,4.6,2.0,87,Eco-Friendly
4472,12.4,5.6,741,Clay
4473,8.4,3.5,341,Clay
4474,9.7,4.5,454,POP
4475,22.4,10.0,2040,Eco-Friendly
4476,8.1,3.7,317,Clay
4477,60.1,27.3,14739,Eco-Friendly
4478,32.9,15.0,4424,Eco-Friendly
4479,24.2,10.8,2800,POP
4480,7.7,3.3,284,POP
4481,14.0,6.4,802,Eco-Friendly
4482,8.6,3.8,301,Eco-Friendly
4483,38.7,17.1,7188,POP
4484,6.9,3.1,227,POP
4485,17.9,8.3,1540,POP
4486,8.9,3.9,323,Eco-Friendly
4487,13.2,5.6,705,Eco-Friendly
4488,38.5,17.1,6060,Eco-Friendly
4489,21.1,9.3,2131,POP
4490,23.6,10.4,2677,POP
4491,32.3,14.4,4243,Eco-Friendly
4492,37.1,16.6,5607,Eco-Friendly
4493,12.9,5.8,799,Clay
4494,10.6,4.8,455,Eco-Friendly
4495,9.8,4.2,460,POP
4496,6.7,3.1,212,POP
4497,7.4,3.2,222,Eco-Friendly
4498,22.3,10.0,2026,Eco-Friendly
4499,39.5,17.8,7478,Clay
4500,15.5,7.0,973,Eco-Friendly
4501,4.3,2.1,90,POP
4502,17.5,7.9,1462,Synthetic
4503,7.1,3.3,243,Synthetic
4504,17.6,8.2,1265,Eco-Friendly
4505,4.8,2.4,110,POP
4506,17.6,8.2,1490,POP
4507,22.6,10.0,2086,Eco-Friendly
4508,4.4,1.8,94,Synthetic
4509,39.7,17.7,6415,Eco-Friendly
4510,6.2,2.6,183,POP
4511,10.8,4.6,471,Eco-Friendly
4512,30.3,13.7,4419,Clay
4513,35.9,16.1,6183,POP
4514,13.6,6.4,754,Eco-Friendly
4515,12.7,5.8,660,Eco-Friendly
4516,24.7,11.4,2491,Eco-Friendly
4517,14.0,6.2,935,POP
4518,28.9,13.1,3418,Eco-Friendly
4519,17.1,7.7,1409,POP
4520,43.1,19.7,7572,Eco-Friendly
4521,5.7,2.6,133,Eco-Friendly
4522,4.7,2.2,90,Eco-Friendly
4523,12.5,5.7,640,Eco-Friendly
4524,8.7,4.1,362,Clay
4525,7.9,3.9,301,POP
4526,22.0,9.8,1965,Eco-Friendly
4527,22.5,10.0,2057,Eco-Friendly
4528,7.7,3.2,281,POP
4529,50.7,22.5,10469,Eco-Friendly
4530,4.6,2.2,102,POP
4531,37.5,17.0,5727,Eco-Friendly
4532,7.4,3.5,261,POP
4533,12.5,5.9,634,Eco-Friendly
4534,7.9,3.6,253,Eco-Friendly
4535,39.8,18.1,6448,Eco-Friendly
4536,5.8,2.6,159,POP
4537,13.3,5.7,850,Clay
4538,13.3,5.8,717,Eco-Friendly
4539,10.0,4.8,476,Synthetic
4540,7.4,3.3,260,POP
4541,67.4,30.2,18549,Eco-Friendly
4542,22.8,10.0,2485,POP
4543,15.1,6.6,933,Eco-Friendly
4544,4.5,2.1,80,Eco-Friendly
4545,5.5,2.3,146,Synthetic
4546,36.3,16.1,5383,Eco-Friendly
4547,7.6,3.4,280,POP
4548,5.9,2.6,169,POP
4549,23.5,10.3,2641,POP
4550,4.7,2.3,107,Synthetic
4551,5.3,2.2,136,POP
4552,29.3,13.4,3509,Eco-Friendly
4553,23.4,10.8,2625,Clay
4554,29.0,13.2,4035,Clay
4555,4.4,1.7,79,Eco-Friendly
4556,10.0,4.8,411,Eco-Friendly
4557,15.5,7.0,1150,POP
4558,9.3,4.0,411,Synthetic
4559,24.6,11.0,2893,Clay
4560,31.9,14.5,4148,Eco-Friendly
4561,10.5,5.0,528,POP
4562,20.2,9.4,1959,Clay
4563,20.4,9.2,1996,Clay
4564,13.1,5.9,824,Clay
4565,29.4,13.4,3516,Eco-Friendly
4566,19.7,8.7,1582,Eco-Friendly
4567,12.9,5.8,800,Clay
4568,13.3,5.9,852,POP
4569,15.1,7.0,924,Eco-Friendly
4570,18.3,8.0,1612,POP
4571,6.9,3.1,193,Eco-Friendly
4572,13.6,6.0,750,Eco-Friendly
4573,9.6,4.6,378,Eco-Friendly
4574,7.5,3.1,229,Eco-Friendly
4575,14.8,6.8,1054,Clay
4576,17.2,7.6,1423,POP
4577,36.6,16.7,6437,Clay
4578,7.7,3.5,243,Eco-Friendly
4579,10.1,4.7,491,POP
4580,4.7,1.8,90,Eco-Friendly
4581,14.5,6.5,1007,Synthetic
4582,10.6,4.7,453,Eco-Friendly
4583,19.7,8.6,1859,Clay
4584,7.2,3.5,209,Eco-Friendly
4585,14.5,6.6,852,Eco-Friendly
4586,24.6,11.0,2459,Eco-Friendly
4587,15.6,7.3,1166,POP
4588,4.5,2.3,99,Synthetic
4589,6.0,2.7,147,Eco-Friendly
4590,9.5,4.1,365,Eco-Friendly
4591,20.9,9.2,2089,POP
4592,15.5,7.0,975,Eco-Friendly
4593,11.1,4.8,590,POP
4594,7.8,3.7,290,POP
4595,4.9,2.0,96,Eco-Friendly
4596,13.4,5.8,857,Clay
4597,12.3,5.5,617,Eco-Friendly
4598,15.0,7.0,1080,Clay
4599,6.2,3.0,187,POP
4600,17.8,8.1,1518,POP
4601,11.8,5.4,671,Synthetic
4602,13.6,6.4,894,Clay
4603,9.0,3.8,388,POP
4604,8.0,3.7,303,POP
4605,5.1,2.2,123,POP
4606,20.9,9.5,1780,Eco-Friendly
4607,54.8,24.5,14395,Clay
4608,30.7,13.8,3853,Eco-Friendly
4609,16.8,7.6,1356,Clay
4610,13.4,5.7,855,Clay
4611,24.4,11.0,2864,Clay
4612,37.0,16.9,6570,POP
4613,59.7,27.0,14518,Eco-Friendly
4614,24.6,10.9,2904,POP
4615,6.3,3.0,190,Clay
4616,11.7,5.4,657,Synthetic
4617,12.8,6.0,782,Synthetic
4618,9.9,4.7,399,Eco-Friendly
4619,19.3,8.8,1518,Eco-Friendly
4620,34.9,15.7,4963,Eco-Friendly
4621,54.1,24.6,14024,Clay
4622,5.8,2.7,135,Eco-Friendly
4623,9.6,4.4,438,POP
4624,15.8,7.2,1199,Synthetic
4625,39.1,17.7,6238,Eco-Friendly
4626,11.1,5.2,504,Eco-Friendly
4627,11.0,4.7,489,Eco-Friendly
4628,19.5,9.0,1819,Clay
4629,25.0,11.1,2997,Synthetic
4630,6.4,2.9,195,POP
4631,15.3,7.1,959,Eco-Friendly
4632,10.2,4.8,500,POP
4633,4.7,2.0,105,Synthetic
4634,69.2,31.4,19554,Eco-Friendly
4635,33.8,15.4,5476,Clay
4636,22.7,10.0,2097,Eco-Friendly
4637,31.0,14.1,3912,Eco-Friendly
4638,10.5,4.6,524,POP
4639,21.4,9.9,2199,Clay
4640,34.7,15.8,4925,Eco-Friendly
4641,5.8,2.7,162,POP
4642,56.1,25.1,12852,Eco-Friendly
4643,60.9,27.4,15152,Eco-Friendly
4644,4.8,2.4,93,Eco-Friendly
4645,23.1,10.1,2170,Eco-Friendly
4646,6.6,2.9,175,Eco-Friendly
4647,38.4,17.2,7067,POP
4648,30.6,13.7,4482,Clay
4649,5.0,2.1,101,Eco-Friendly
4650,4.9,2.0,98,Eco-Friendly
4651,48.7,21.7,9686,Eco-Friendly
4652,7.0,2.9,238,Clay
4653,33.7,15.2,5441,Clay
4654,18.2,8.2,1594,Clay
4655,6.9,3.4,193,Eco-Friendly
4656,30.5,13.7,4468,POP
4657,30.5,13.7,3788,Eco-Friendly
4658,4.2,2.0,83,POP
4659,38.4,17.5,7060,POP
4660,20.4,9.3,1998,Clay
4661,4.3,2.0,90,POP
4662,5.4,2.4,119,Eco-Friendly
4663,8.6,3.9,304,Eco-Friendly
4664,41.2,18.6,6935,Eco-Friendly
4665,56.5,25.5,15325,POP
4666,5.3,2.6,135,POP
4667,13.5,6.0,748,Eco-Friendly
4668,6.2,2.8,186,POP
4669,6.3,3.0,188,Clay
4670,18.9,8.2,1459,Eco-Friendly
4671,9.1,4.3,398,POP
4672,14.8,6.6,890,Eco-Friendly
4673,6.5,2.8,202,POP
4674,21.5,9.6,2215,POP
4675,12.4,5.3,732,Clay
4676,5.2,2.2,110,Eco-Friendly
4677,6.3,2.9,190,POP
4678,19.2,8.9,1777,Clay
4679,14.3,6.2,980,Synthetic
4680,21.5,9.5,2211,Clay
4681,40.7,18.1,7946,Clay
4682,7.4,3.5,221,Eco-Friendly
4683,6.5,2.7,170,Eco-Friendly
4684,50.0,22.5,11995,POP
4685,6.7,3.0,215,POP
4686,10.2,4.8,421,Eco-Friendly
4687,14.1,6.6,951,POP
4688,7.6,3.4,276,Clay
4689,13.8,6.5,776,Eco-Friendly
4690,14.6,6.3,866,Eco-Friendly
4691,14.0,6.1,799,Eco-Friendly
4692,7.9,3.6,254,Eco-Friendly
4693,10.1,4.4,490,POP
4694,6.1,2.9,151,Eco-Friendly
4695,7.8,3.3,292,Synthetic
4696,8.8,3.9,311,Eco-Friendly
4697,15.9,6.9,1032,Eco-Friendly
4698,7.8,3.6,290,Clay
4699,4.1,1.7,67,Eco-Friendly
4700,8.0,3.5,306,POP
4701,17.2,7.9,1424,Synthetic
4702,29.1,13.2,3454,Eco-Friendly
4703,31.3,14.0,4702,POP
4704,4.4,1.7,77,Eco-Friendly
4705,37.3,17.0,5681,Eco-Friendly
4706,21.6,9.6,1909,Eco-Friendly
4707,22.6,10.4,2454,POP
4708,17.3,7.7,1434,POP
4709,5.9,2.4,166,POP
4710,59.5,27.0,16990,POP
4711,14.4,6.6,997,POP
4712,5.7,2.7,155,POP
4713,18.3,8.2,1359,Eco-Friendly
4714,18.6,8.4,1662,POP
4715,22.4,10.0,2042,Eco-Friendly
4716,7.3,3.3,258,POP
4717,4.9,2.4,114,Clay
4718,37.0,16.4,5576,Eco-Friendly
4719,6.9,3.2,226,POP
4720,31.3,14.1,4692,Synthetic
4721,6.8,3.3,188,Eco-Friendly
4722,6.9,3.4,192,Eco-Friendly
4723,7.8,3.5,289,POP
4724,24.9,11.2,2984,Clay
4725,13.2,5.7,838,POP
4726,5.9,2.9,164,POP
4727,14.5,6.7,1004,Clay
4728,25.9,11.9,3216,Clay
4729,4.8,2.4,112,Synthetic
4730,32.8,14.8,5153,POP
4731,5.8,2.5,159,Clay
4732,9.6,4.6,444,Clay
4733,27.7,12.4,3689,POP
4734,13.7,6.3,904,POP
4735,10.3,4.9,431,Eco-Friendly
4736,13.8,6.5,913,Clay
4737,6.2,3.0,185,POP
4738,4.9,2.4,99,Eco-Friendly
4739,21.9,9.8,1960,Eco-Friendly
4740,26.0,11.7,3254,POP
4741,5.1,2.0,105,Eco-Friendly
4742,30.3,13.6,4419,POP
4743,8.8,3.9,374,Clay
4744,32.7,14.6,5118,POP
4745,6.7,3.0,180,Eco-Friendly
4746,9.8,4.3,390,Eco-Friendly
4747,8.8,3.9,372,Synthetic
4748,8.5,3.9,349,POP
4749,14.4,6.6,845,Eco-Friendly
4750,10.0,4.5,477,Clay
4751,12.7,5.9,777,POP
4752,14.0,6.4,798,Eco-Friendly
4753,4.8,2.0,110,Clay
4754,22.9,10.5,2511,POP
4755,15.4,6.9,973,Eco-Friendly
4756,6.9,3.2,225,Synthetic
4757,6.2,2.7,158,Eco-Friendly
4758,20.0,9.1,1924,Clay
4759,8.6,3.7,298,Eco-Friendly
4760,4.3,2.2,86,Synthetic
4761,8.1,3.8,267,Eco-Friendly
4762,44.1,19.8,7942,Eco-Friendly
4763,7.0,2.8,232,Clay
4764,23.0,10.6,2529,Synthetic
4765,6.4,2.9,199,Clay
4766,9.8,4.6,459,Synthetic
4767,7.6,3.2,277,Clay
4768,69.5,31.0,23174,POP
4769,23.5,10.5,2655,POP
4770,15.1,6.5,1089,Clay
4771,13.8,6.0,781,Eco-Friendly
4772,14.3,6.4,984,Clay
4773,22.6,10.0,2076,Eco-Friendly
4774,12.7,5.7,659,Eco-Friendly
4775,13.5,6.2,873,Clay
4776,7.6,3.4,236,Eco-Friendly
4777,23.0,10.4,2550,POP
4778,24.3,10.8,2844,Clay
4779,11.1,4.8,506,Eco-Friendly
4780,6.6,3.0,177,Eco-Friendly
4781,4.6,2.2,103,Clay
4782,11.7,5.6,562,Eco-Friendly
4783,13.2,6.1,708,Eco-Friendly
4784,40.6,18.0,7908,Clay
4785,4.4,2.3,92,POP
4786,64.0,28.8,16733,Eco-Friendly
4787,19.1,8.6,1757,POP
4788,12.3,5.4,721,POP
4789,11.9,5.1,578,Eco-Friendly
4790,18.3,8.1,1360,Eco-Friendly
4791,12.4,5.5,742,POP
4792,58.3,26.3,16304,POP
4793,10.4,4.4,442,Eco-Friendly
4794,21.9,10.0,2309,Clay
4795,39.1,17.6,6245,Eco-Friendly
4796,22.1,10.1,1989,Eco-Friendly
4797,6.6,3.2,206,Synthetic
4798,4.0,1.9,66,Eco-Friendly
4799,4.7,1.9,105,POP
4800,24.0,11.0,2350,Eco-Friendly
4801,9.5,4.4,437,Synthetic
4802,39.6,18.1,7540,Clay
4803,17.8,8.1,1293,Eco-Friendly
4804,11.0,4.8,585,Clay
4805,30.4,13.7,4438,POP
4806,34.3,15.6,4790,Eco-Friendly
4807,10.9,4.8,565,Clay
4808,5.0,2.1,119,POP
4809,7.8,3.4,250,Eco-Friendly
4810,23.6,10.5,2281,Eco-Friendly
4811,14.7,6.7,1041,POP
4812,9.8,4.6,392,Eco-Friendly
4813,33.8,15.1,5477,Synthetic
4814,5.1,2.4,125,POP
4815,31.5,14.0,4047,Eco-Friendly
4816,9.8,4.1,457,Clay
4817,7.8,3.2,289,POP
4818,17.1,8.0,1411,POP
4819,32.8,14.6,4402,Eco-Friendly
4820,19.2,8.9,1769,POP
4821,14.6,6.9,1019,Clay
4822,12.2,5.8,715,POP
4823,46.0,20.8,10177,POP
4824,16.9,7.5,1171,Eco-Friendly
4825,15.0,6.9,1077,Clay
4826,7.0,2.9,197,Eco-Friendly
4827,12.0,5.2,693,POP
4828,35.6,15.8,5168,Eco-Friendly
4829,20.1,9.0,1943,Synthetic
4830,12.1,5.6,596,Eco-Friendly
4831,7.8,3.7,292,Clay
4832,19.0,8.8,1477,Eco-Friendly
4833,11.8,5.1,671,POP
4834,10.5,4.5,447,Eco-Friendly
4835,6.6,3.2,206,POP
4836,21.2,9.7,2148,Synthetic
4837,6.5,2.8,204,POP
4838,20.1,9.2,1653,Eco-Friendly
4839,28.4,12.6,3282,Eco-Friendly
4840,18.5,8.1,1637,POP
4841,4.6,2.0,102,POP
4842,22.2,9.9,2013,Eco-Friendly
4843,60.7,27.4,15033,Eco-Friendly
4844,22.1,10.0,2345,POP
4845,4.0,1.7,77,Clay
4846,17.6,7.9,1269,Eco-Friendly
4847,16.9,7.9,1375,Clay
4848,30.9,14.2,3902,Eco-Friendly
4849,4.5,2.1,96,POP
4850,5.6,2.4,126,Eco-Friendly
4851,12.9,6.0,801,Clay
4852,11.4,5.4,527,Eco-Friendly
4853,7.7,3.4,285,Clay
4854,8.4,3.6,285,Eco-Friendly
4855,23.3,10.4,2608,POP
4856,6.8,3.1,190,Eco-Friendly
4857,16.8,7.3,1351,POP
4858,11.4,5.1,526,Eco-Friendly
4859,17.7,7.8,1280,Eco-Friendly
4860,20.3,9.0,1681,Eco-Friendly
4861,19.8,9.2,1594,Eco-Friendly
4862,4.6,2.1,102,POP
4863,27.2,12.1,3548,Clay
4864,23.0,10.2,2539,POP
4865,11.0,4.8,489,Eco-Friendly
4866,12.0,5.1,686,POP
4867,34.7,15.4,5786,Clay
4868,14.5,6.8,1013,POP
4869,36.9,16.7,6535,Clay
4870,18.6,8.6,1406,Eco-Friendly
4871,24.1,10.7,2784,Synthetic
4872,21.1,9.5,1807,Eco-Friendly
4873,15.2,6.6,1112,POP
4874,16.3,7.3,1279,Clay
4875,5.0,2.0,118,Clay
4876,6.4,3.1,167,Eco-Friendly
4877,26.1,11.9,3267,Clay
4878,34.6,15.8,5742,Synthetic
4879,33.7,14.9,5453,Clay
4880,12.2,5.3,715,POP
4881,38.8,17.5,7229,POP
4882,5.1,2.1,106,Eco-Friendly
4883,19.5,9.0,1833,POP
4884,29.6,13.3,4197,POP
4885,20.5,9.0,2013,Clay
4886,17.9,8.1,1542,Clay
4887,20.4,9.0,2002,POP
4888,34.5,15.5,4845,Eco-Friendly
4889,32.7,15.0,5117,Synthetic
4890,29.9,13.5,4282,Clay
4891,63.4,28.7,16401,Eco-Friendly
4892,8.5,3.8,346,Synthetic
4893,48.1,21.4,9422,Eco-Friendly
4894,4.0,2.0,77,Synthetic
4895,7.4,3.1,260,POP
4896,28.6,12.6,3326,Eco-Friendly
4897,7.4,3.1,260,Clay
4898,23.9,11.0,2325,Eco-Friendly
4899,10.3,4.7,507,Synthetic
4900,4.3,1.7,89,Synthetic
4901,24.5,11.3,2877,Synthetic
4902,7.1,3.1,244,Clay
4903,24.0,11.0,2341,Eco-Friendly
4904,14.3,6.1,980,POP
4905,18.2,8.3,1349,Eco-Friendly
4906,15.7,6.9,1179,POP
4907,7.8,3.5,294,Clay
4908,4.2,1.9,71,Eco-Friendly
4909,15.5,7.0,981,Eco-Friendly
4910,13.3,5.7,850,Clay
4911,21.6,9.8,2242,Synthetic
4912,5.6,2.4,126,Eco-Friendly
4913,31.1,14.2,3944,Eco-Friendly
4914,17.7,7.9,1271,Eco-Friendly
4915,12.9,6.0,676,Eco-Friendly
4916,9.7,4.1,386,Eco-Friendly
4917,56.0,25.3,12791,Eco-Friendly
4918,11.2,5.1,599,POP
4919,14.3,6.7,831,Eco-Friendly
4920,22.9,10.0,2506,Clay
4921,23.4,10.8,2629,POP
4922,13.2,6.0,830,POP
4923,21.2,9.3,1837,Eco-Friendly
4924,40.4,18.2,7843,POP
4925,6.5,3.1,203,POP
4926,35.9,16.2,5261,Eco-Friendly
4927,11.5,5.0,538,Eco-Friendly
4928,30.0,13.8,4312,POP
4929,14.0,6.6,799,Eco-Friendly
4930,20.9,9.4,1778,Eco-Friendly
4931,14.0,6.2,941,Synthetic
4932,9.7,4.2,448,Synthetic
4933,4.8,2.4,109,Clay
4934,14.3,6.4,975,Clay
4935,44.1,19.6,9321,POP
4936,11.6,5.0,643,Clay
4937,30.8,14.1,3875,Eco-Friendly
4938,5.3,2.3,114,Eco-Friendly
4939,6.3,3.1,190,Clay
4940,17.8,8.2,1292,Eco-Friendly
4941,38.8,17.4,7232,POP
4942,12.4,5.9,741,Clay
4943,9.0,3.9,332,Eco-Friendly
4944,18.0,8.1,1315,Eco-Friendly
4945,10.1,4.4,485,POP
4946,18.9,8.6,1455,Eco-Friendly
4947,9.3,3.9,351,Eco-Friendly
4948,18.3,8.0,1359,Eco-Friendly
4949,13.8,6.4,773,Eco-Friendly
4950,12.8,5.9,781,Synthetic
4951,4.2,2.0,84,Synthetic
4952,8.1,3.4,317,POP
4953,27.9,12.3,3729,Clay
4954,7.1,3.0,244,POP
4955,7.0,3.0,233,POP
4956,6.4,2.9,193,POP
4957,13.5,6.1,880,Clay
4958,14.8,6.7,1052,POP
4959,5.7,2.8,130,Eco-Friendly
4960,11.6,5.2,545,Eco-Friendly
4961,21.3,9.6,2177,Clay
4962,10.3,4.5,434,Eco-Friendly
4963,10.8,4.8,556,POP
4964,20.4,9.5,2007,POP
4965,34.0,15.1,5550,Synthetic
4966,10.0,4.7,476,Synthetic
4967,13.1,6.0,827,Synthetic
4968,21.9,10.2,2311,POP
4969,29.8,13.4,3616,Eco-Friendly
4970,14.2,6.3,970,Clay
4971,5.5,2.4,142,POP
4972,13.5,6.2,872,POP
4973,24.3,11.2,2829,POP
4974,12.6,5.9,646,Eco-Friendly
4975,7.6,3.7,273,Clay
4976,4.9,1.9,114,POP
4977,25.7,11.4,2684,Eco-Friendly
4978,39.9,17.8,6499,Eco-Friendly
4979,29.6,13.1,3572,Eco-Friendly
4980,10.3,4.7,432,Eco-Friendly
4981,10.9,5.0,572,POP
4982,21.9,9.7,2294,POP
4983,7.9,3.7,299,Clay
4984,16.6,7.4,1330,Clay
4985,7.3,3.2,254,Clay
4986,25.0,11.5,2545,Eco-Friendly
4987,18.3,8.4,1612,Clay
4988,9.6,4.2,437,Clay
4989,12.1,5.6,706,POP
4990,22.7,10.1,2098,Eco-Friendly
4991,8.2,3.9,325,POP
4992,51.2,22.9,12593,POP
4993,5.2,2.4,108,Eco-Friendly
4994,30.1,13.7,4356,Synthetic
4995,18.2,8.1,1354,Eco-Friendly
4996,10.3,4.7,433,Eco-Friendly
4997,9.3,4.2,414,POP
4998,4.1,2.0,79,POP
4999,7.2,3.0,247,POP
5000,9.8,4.4,465,POP
