pandal_id,vehicle_number,vehicle_type,length,width,number_of_wheels
3112,TS11ST5091,Trailer,12.0,2.6,14
3113,TS10WD1795,Mini Truck,5.8,2.2,6
3114,TS09LO6111,Truck,8.5,2.5,10
3115,TS11UD6329,Lorry,8.5,2.5,10
3116,TS07OY4397,Mini Truck,5.8,2.2,6
3117,TS11BG2689,Trailer,12.0,2.6,14
3118,TS09MT9448,Mini Truck,4.8,1.9,4
3119,TS07XK4839,Tractor,5.8,2.2,6
3120,TS08ZS5405,Tractor,5.8,2.2,6
3121,TS10EI5563,Hydraulic Vehicle,14.5,2.8,16
3122,TS10KO7680,Tractor,5.8,2.2,6
3123,TS08VO1158,Pickup Van,4.8,1.9,4
3124,TS10GP9603,Lorry,8.5,2.5,10
3125,TS11JB4573,Trailer,12.0,2.6,14
3126,TS07SK1849,Pickup Van,4.8,1.9,4
3127,TS11PG4764,Hydraulic Vehicle,14.5,2.8,16
3128,TS07LK7726,Tractor,5.8,2.2,6
3129,TS09VR2781,Mini Truck,5.8,2.2,6
3130,TS08ON1179,Truck,8.5,2.5,10
3131,TS10FF6203,Lorry,8.5,2.5,10
3132,TS07TZ6054,Lorry,8.5,2.5,10
3133,TS08XJ1153,Truck,8.5,2.5,10
3134,TS08SV1432,Tractor,5.8,2.2,6
3135,TS07KF3278,Mini Truck,5.8,2.2,6
3136,TS10QD1477,Pickup Van,4.8,1.9,4
3137,TS07KO8989,Mini Truck,4.8,1.9,4
3138,TS07AN9803,Truck,8.5,2.5,10
3139,TS07CG7610,Trailer,12.0,2.6,14
3140,TS09HD1321,Mini Truck,4.8,1.9,4
3141,TS11GI4491,Pickup Van,4.8,1.9,4
3142,TS09OG8002,Pickup Van,4.8,1.9,4
3143,TS09JB9852,Lorry,8.5,2.5,10
3144,TS07ZZ9181,Mini Truck,4.8,1.9,4
3145,TS09YJ8754,Pickup Van,4.8,1.9,4
3146,TS11AP5491,Lorry,8.5,2.5,10
3147,TS07VF8107,Truck,8.5,2.5,10
3148,TS08VU8935,Mini Truck,5.8,2.2,6
3149,TS10XJ4067,Truck,8.5,2.5,10
3150,TS10AA5118,Lorry,8.5,2.5,10
3151,TS10UI1338,Pickup Van,4.8,1.9,4
3152,TS09JQ8963,Hydraulic Vehicle,14.5,2.8,16
3153,TS08GA6419,Tractor,5.8,2.2,6
3154,TS08LH6867,Lorry,12.0,2.6,14
3155,TS11GA5114,Tractor,5.8,2.2,6
3156,TS10XR1386,Hydraulic Vehicle,14.5,2.8,16
3157,TS07IN5804,Mini Truck,5.8,2.2,6
3158,TS08HM7304,Lorry,8.5,2.5,10
3159,TS11FL2393,Mini Truck,4.8,1.9,4
3160,TS10PT4584,Truck,8.5,2.5,10
3161,TS11KC5911,Pickup Van,4.8,1.9,4
3162,TS09RX5637,Lorry,12.0,2.6,14
3163,TS10JL4303,Tractor,5.8,2.2,6
3164,TS09CI6059,Pickup Van,4.8,1.9,4
3165,TS11QO6870,Lorry,12.0,2.6,14
3166,TS10GR7861,Mini Truck,4.8,1.9,4
3167,TS08ZR5726,Mini Truck,5.8,2.2,6
3168,TS11KP7804,Pickup Van,4.8,1.9,4
3169,TS11MW8443,Tractor,5.8,2.2,6
3170,TS11MX5406,Trailer,12.0,2.6,14
3171,TS10YR9572,Mini Truck,5.8,2.2,6
3172,TS08LA2319,Lorry,8.5,2.5,10
3173,TS10PW4935,Truck,8.5,2.5,10
3174,TS07PJ2565,Lorry,12.0,2.6,14
3175,TS10EI3494,Truck,8.5,2.5,10
3176,TS08UP1903,Pickup Van,4.8,1.9,4
3177,TS09UI8237,Pickup Van,4.8,1.9,4
3178,TS11AH2713,Lorry,12.0,2.6,14
3179,TS11AD3857,Trailer,12.0,2.6,14
3180,TS11XB7253,Truck,8.5,2.5,10
3181,TS10YK4251,Tractor,5.8,2.2,6
3182,TS11YS7090,Pickup Van,4.8,1.9,4
3183,TS09HU1628,Mini Truck,5.8,2.2,6
3184,TS09NE8367,Mini Truck,4.8,1.9,4
3185,TS09ZO5637,Mini Truck,4.8,1.9,4
3186,TS07ZM1484,Tractor,5.8,2.2,6
3187,TS11AV9672,Lorry,8.5,2.5,10
3188,TS11PR3838,Tractor,5.8,2.2,6
3189,TS11RV9762,Pickup Van,4.8,1.9,4
3190,TS09TX7029,Mini Truck,5.8,2.2,6
3191,TS07HE2551,Mini Truck,5.8,2.2,6
3192,TS09XB7960,Trailer,12.0,2.6,14
3193,TS07NN5648,Truck,8.5,2.5,10
3194,TS09ZR4064,Mini Truck,5.8,2.2,6
3195,TS11OL2192,Lorry,12.0,2.6,14
3196,TS08JL6283,Trailer,12.0,2.6,14
3197,TS09IP2856,Lorry,8.5,2.5,10
3198,TS07QJ2689,Tractor,5.8,2.2,6
3199,TS08DQ8057,Pickup Van,4.8,1.9,4
3200,TS11ZD9474,Mini Truck,5.8,2.2,6
3201,TS09XN5035,Trailer,12.0,2.6,14
3202,TS11OF7125,Pickup Van,4.8,1.9,4
3203,TS10GD8459,Pickup Van,4.8,1.9,4
3204,TS09AW7263,Mini Truck,4.8,1.9,4
3205,TS09BP4543,Tractor,5.8,2.2,6
3206,TS07GG5208,Pickup Van,4.8,1.9,4
3207,TS08QV3306,Lorry,8.5,2.5,10
3208,TS08QQ3725,Trailer,12.0,2.6,14
3209,TS07UE4477,Mini Truck,5.8,2.2,6
3210,TS11UU7794,Pickup Van,4.8,1.9,4
3211,TS08UG2509,Mini Truck,5.8,2.2,6
3212,TS11PZ4679,Lorry,8.5,2.5,10
3213,TS07XL4707,Mini Truck,4.8,1.9,4
3214,TS11FH5639,Mini Truck,4.8,1.9,4
3215,TS10ZV7988,Truck,8.5,2.5,10
3216,TS08FV5879,Truck,8.5,2.5,10
3217,TS11MX1586,Truck,8.5,2.5,10
3218,TS11SG1185,Tractor,5.8,2.2,6
3219,TS09TY8135,Lorry,12.0,2.6,14
3220,TS07ZT5741,Mini Truck,5.8,2.2,6
3221,TS08EQ1483,Pickup Van,4.8,1.9,4
3222,TS09CT8063,Lorry,8.5,2.5,10
3223,TS09AK4596,Lorry,12.0,2.6,14
3224,TS08FX3780,Truck,8.5,2.5,10
3225,TS11ZI9535,Mini Truck,5.8,2.2,6
3226,TS08HP2964,Tractor,5.8,2.2,6
3227,TS11DN5508,Mini Truck,5.8,2.2,6
3228,TS07CJ9486,Lorry,8.5,2.5,10
3229,TS09KQ7533,Mini Truck,5.8,2.2,6
3230,TS07GN1290,Tractor,5.8,2.2,6
3231,TS11OF2062,Mini Truck,5.8,2.2,6
3232,TS07TG6412,Tractor,5.8,2.2,6
3233,TS11TY5317,Truck,8.5,2.5,10
3234,TS11VU4323,Pickup Van,4.8,1.9,4
3235,TS10UX1218,Pickup Van,4.8,1.9,4
3236,TS08GX7532,Mini Truck,5.8,2.2,6
3237,TS08NZ3752,Lorry,8.5,2.5,10
3238,TS07EF5954,Trailer,12.0,2.6,14
3239,TS09TV9584,Tractor,5.8,2.2,6
3240,TS08YB2004,Mini Truck,5.8,2.2,6
3241,TS07AW3821,Mini Truck,4.8,1.9,4
3242,TS09HL7877,Tractor,5.8,2.2,6
3243,TS11RC4793,Lorry,8.5,2.5,10
3244,TS08TL4947,Lorry,8.5,2.5,10
3245,TS08CE1836,Mini Truck,5.8,2.2,6
3246,TS07QO1244,Lorry,12.0,2.6,14
3247,TS08KU7382,Mini Truck,5.8,2.2,6
3248,TS07PE8559,Lorry,12.0,2.6,14
3249,TS09PX1044,Pickup Van,4.8,1.9,4
3250,TS08LV9328,Mini Truck,5.8,2.2,6
3251,TS07FI3859,Tractor,5.8,2.2,6
3252,TS08ZV7661,Lorry,8.5,2.5,10
3253,TS08JW9498,Lorry,12.0,2.6,14
3254,TS07KV4640,Truck,8.5,2.5,10
3255,TS09KT2778,Pickup Van,4.8,1.9,4
3256,TS07QX7263,Pickup Van,4.8,1.9,4
3257,TS10BN1177,Pickup Van,4.8,1.9,4
3258,TS07OU8488,Mini Truck,5.8,2.2,6
3259,TS07SV9815,Truck,8.5,2.5,10
3260,TS10WC7031,Hydraulic Vehicle,14.5,2.8,16
3261,TS08MY8992,Lorry,12.0,2.6,14
3262,TS07CW3316,Pickup Van,4.8,1.9,4
3263,TS10ST2894,Pickup Van,4.8,1.9,4
3264,TS10SX3515,Mini Truck,5.8,2.2,6
3265,TS09RU3965,Mini Truck,5.8,2.2,6
3266,TS07AM4534,Lorry,8.5,2.5,10
3267,TS10ZH4692,Trailer,12.0,2.6,14
3268,TS11QU4600,Trailer,12.0,2.6,14
3269,TS08HL4471,Truck,8.5,2.5,10
3270,TS10MP8621,Tractor,5.8,2.2,6
3271,TS09QY4971,Tractor,5.8,2.2,6
3272,TS07LG2148,Lorry,8.5,2.5,10
3273,TS08ZO7389,Pickup Van,4.8,1.9,4
3274,TS10BI4010,Mini Truck,4.8,1.9,4
3275,TS09ZL9131,Truck,8.5,2.5,10
3276,TS11MR6673,Pickup Van,4.8,1.9,4
3277,TS08ZA4002,Truck,8.5,2.5,10
3278,TS08YL2793,Mini Truck,5.8,2.2,6
3279,TS11RZ9251,Lorry,12.0,2.6,14
3280,TS11SA6855,Mini Truck,4.8,1.9,4
3281,TS08FZ1510,Pickup Van,4.8,1.9,4
3282,TS07TX4748,Tractor,5.8,2.2,6
3283,TS07ZZ7412,Lorry,12.0,2.6,14
3284,TS08EK1723,Truck,8.5,2.5,10
3285,TS10XY1311,Lorry,8.5,2.5,10
3286,TS11WT9780,Truck,8.5,2.5,10
3287,TS11KH2996,Tractor,5.8,2.2,6
3288,TS10EB6180,Tractor,5.8,2.2,6
3289,TS09GZ9359,Lorry,12.0,2.6,14
3290,TS07DQ7764,Hydraulic Vehicle,14.5,2.8,16
3291,TS10AG5777,Tractor,5.8,2.2,6
3292,TS09SB8123,Pickup Van,4.8,1.9,4
3293,TS10IT1207,Trailer,12.0,2.6,14
3294,TS09YL1472,Truck,8.5,2.5,10
3295,TS09WQ1344,Lorry,12.0,2.6,14
3296,TS08YT2788,Pickup Van,4.8,1.9,4
3297,TS08WK2803,Tractor,5.8,2.2,6
3298,TS10NV3868,Pickup Van,4.8,1.9,4
3299,TS08VJ1125,Tractor,5.8,2.2,6
3300,TS11CZ2384,Lorry,12.0,2.6,14
3301,TS07EC8380,Tractor,5.8,2.2,6
3302,TS11ZD9286,Lorry,12.0,2.6,14
3303,TS08DB5336,Mini Truck,4.8,1.9,4
3304,TS07EY5182,Mini Truck,5.8,2.2,6
3305,TS10XN2619,Truck,8.5,2.5,10
3306,TS11PL9043,Mini Truck,5.8,2.2,6
3307,TS11OG2900,Lorry,8.5,2.5,10
3308,TS11EO5642,Tractor,5.8,2.2,6
3309,TS08PJ9362,Mini Truck,4.8,1.9,4
3310,TS07OP2832,Mini Truck,4.8,1.9,4
3311,TS08JK1954,Tractor,5.8,2.2,6
3312,TS10HD6620,Trailer,12.0,2.6,14
3313,TS09QV6585,Tractor,5.8,2.2,6
3314,TS11FQ9518,Lorry,12.0,2.6,14
3315,TS11OI3538,Mini Truck,4.8,1.9,4
3316,TS07DU4656,Hydraulic Vehicle,14.5,2.8,16
3317,TS09TN4859,Mini Truck,4.8,1.9,4
3318,TS10UK2907,Mini Truck,4.8,1.9,4
3319,TS11TZ5428,Trailer,12.0,2.6,14
3320,TS09BQ9146,Hydraulic Vehicle,14.5,2.8,16
3321,TS11FY6341,Truck,8.5,2.5,10
3322,TS08ON1737,Pickup Van,4.8,1.9,4
3323,TS09UG7684,Lorry,8.5,2.5,10
3324,TS10NZ1954,Tractor,5.8,2.2,6
3325,TS09ZK4781,Lorry,8.5,2.5,10
3326,TS11NE8759,Mini Truck,4.8,1.9,4
3327,TS10LH2062,Mini Truck,4.8,1.9,4
3328,TS08KD3858,Mini Truck,5.8,2.2,6
3329,TS08BY7414,Mini Truck,4.8,1.9,4
3330,TS08QE1519,Tractor,5.8,2.2,6
3331,TS08VF2357,Pickup Van,4.8,1.9,4
3332,TS11DJ2147,Mini Truck,4.8,1.9,4
3333,TS10FH7121,Lorry,12.0,2.6,14
3334,TS11CJ5829,Mini Truck,4.8,1.9,4
3335,TS10CR6736,Trailer,12.0,2.6,14
3336,TS10TU4667,Lorry,8.5,2.5,10
3337,TS10QU2458,Pickup Van,4.8,1.9,4
3338,TS10XZ2830,Truck,8.5,2.5,10
3339,TS08TW8670,Mini Truck,5.8,2.2,6
3340,TS10EI5707,Truck,8.5,2.5,10
3341,TS08CK4652,Mini Truck,5.8,2.2,6
3342,TS08XI8285,Trailer,12.0,2.6,14
3343,TS11YB1203,Truck,8.5,2.5,10
3344,TS11DE4328,Mini Truck,4.8,1.9,4
3345,TS09GM5453,Pickup Van,4.8,1.9,4
3346,TS10LC6430,Hydraulic Vehicle,14.5,2.8,16
3347,TS08TV9438,Mini Truck,5.8,2.2,6
3348,TS09TM5978,Mini Truck,5.8,2.2,6
3349,TS09QK8085,Hydraulic Vehicle,14.5,2.8,16
3350,TS07BC7044,Tractor,5.8,2.2,6
3351,TS11YS7297,Trailer,12.0,2.6,14
3352,TS08MB2476,Pickup Van,4.8,1.9,4
3353,TS11IY6436,Truck,8.5,2.5,10
3354,TS11ED4977,Pickup Van,4.8,1.9,4
3355,TS10VY7081,Mini Truck,5.8,2.2,6
3356,TS11LJ1128,Lorry,8.5,2.5,10
3357,TS07TF3328,Mini Truck,4.8,1.9,4
3358,TS08GV3613,Truck,8.5,2.5,10
3359,TS10HQ3708,Truck,8.5,2.5,10
3360,TS11GS2299,Lorry,8.5,2.5,10
3361,TS08UE2015,Lorry,8.5,2.5,10
3362,TS10VO4468,Tractor,5.8,2.2,6
3363,TS07BK6100,Lorry,8.5,2.5,10
3364,TS11CP9793,Mini Truck,5.8,2.2,6
3365,TS08IB5847,Mini Truck,4.8,1.9,4
3366,TS09EB9906,Tractor,5.8,2.2,6
3367,TS08DQ8717,Pickup Van,4.8,1.9,4
3368,TS09SG9696,Tractor,5.8,2.2,6
3369,TS10NA4391,Lorry,12.0,2.6,14
3370,TS07QV1494,Mini Truck,4.8,1.9,4
3371,TS11HO8527,Hydraulic Vehicle,14.5,2.8,16
3372,TS10SY9621,Hydraulic Vehicle,14.5,2.8,16
3373,TS10ZP9961,Tractor,5.8,2.2,6
3374,TS09KJ6852,Mini Truck,5.8,2.2,6
3375,TS11CI1552,Pickup Van,4.8,1.9,4
3376,TS07UX7503,Truck,8.5,2.5,10
3377,TS09SP3178,Lorry,8.5,2.5,10
3378,TS10HO8313,Truck,8.5,2.5,10
3379,TS08ET4720,Mini Truck,4.8,1.9,4
3380,TS08CY6359,Lorry,8.5,2.5,10
3381,TS09CD4026,Lorry,12.0,2.6,14
3382,TS09AD7706,Pickup Van,4.8,1.9,4
3383,TS10IE7771,Tractor,5.8,2.2,6
3384,TS07WK2689,Tractor,5.8,2.2,6
3385,TS08WV5347,Mini Truck,4.8,1.9,4
3386,TS08ZQ1897,Pickup Van,4.8,1.9,4
3387,TS11MC9554,Lorry,8.5,2.5,10
3388,TS08EA6138,Lorry,8.5,2.5,10
3389,TS09JD9953,Mini Truck,5.8,2.2,6
3390,TS09YW8505,Tractor,5.8,2.2,6
3391,TS10IG3268,Mini Truck,4.8,1.9,4
3392,TS07DB3795,Truck,8.5,2.5,10
3393,TS10VA8415,Hydraulic Vehicle,14.5,2.8,16
3394,TS10VY5657,Truck,8.5,2.5,10
3395,TS08CG1597,Mini Truck,5.8,2.2,6
3396,TS07JP6367,Lorry,8.5,2.5,10
3397,TS08JP2617,Mini Truck,5.8,2.2,6
3398,TS09MX5963,Lorry,12.0,2.6,14
3399,TS11SE3514,Tractor,5.8,2.2,6
3400,TS10SN1951,Mini Truck,5.8,2.2,6
3401,TS09BX1214,Tractor,5.8,2.2,6
3402,TS09VN5631,Tractor,5.8,2.2,6
3403,TS11OB8232,Mini Truck,4.8,1.9,4
3404,TS07XD1774,Trailer,12.0,2.6,14
3405,TS11GJ2997,Mini Truck,5.8,2.2,6
3406,TS08MV8270,Mini Truck,4.8,1.9,4
3407,TS07GC2513,Lorry,12.0,2.6,14
3408,TS09LJ8670,Mini Truck,5.8,2.2,6
3409,TS10QU2799,Truck,8.5,2.5,10
3410,TS09DX1716,Lorry,12.0,2.6,14
3411,TS09KN4201,Lorry,12.0,2.6,14
3412,TS10ZE4733,Truck,8.5,2.5,10
3413,TS09FG1155,Lorry,8.5,2.5,10
3414,TS08CF2373,Tractor,5.8,2.2,6
3415,TS11XD5936,Trailer,12.0,2.6,14
3416,TS09TT5325,Lorry,8.5,2.5,10
3417,TS08YK5864,Trailer,12.0,2.6,14
3418,TS08EU5922,Truck,8.5,2.5,10
3419,TS09NV7776,Lorry,8.5,2.5,10
3420,TS08YQ8271,Mini Truck,4.8,1.9,4
3421,TS10KU1293,Truck,8.5,2.5,10
3422,TS07OP5799,Mini Truck,4.8,1.9,4
3423,TS09YP8564,Lorry,12.0,2.6,14
3424,TS10EQ3918,Mini Truck,5.8,2.2,6
3425,TS10WE5857,Mini Truck,5.8,2.2,6
3426,TS07IN6914,Tractor,5.8,2.2,6
3427,TS11GH9244,Lorry,8.5,2.5,10
3428,TS09VB8485,Mini Truck,4.8,1.9,4
3429,TS07AX8030,Mini Truck,5.8,2.2,6
3430,TS09AU5207,Tractor,5.8,2.2,6
3431,TS10UB8068,Mini Truck,5.8,2.2,6
3432,TS07RB1151,Lorry,12.0,2.6,14
3433,TS08EN7777,Truck,8.5,2.5,10
3434,TS08AP7773,Pickup Van,4.8,1.9,4
3435,TS07UN7941,Tractor,5.8,2.2,6
3436,TS10RF7545,Mini Truck,5.8,2.2,6
3437,TS10KS2484,Trailer,12.0,2.6,14
3438,TS11JF6693,Pickup Van,4.8,1.9,4
3439,TS11ED6472,Lorry,8.5,2.5,10
3440,TS08JS2287,Lorry,12.0,2.6,14
3441,TS09AS2978,Mini Truck,5.8,2.2,6
3442,TS10SR2122,Lorry,8.5,2.5,10
3443,TS10EQ6424,Mini Truck,5.8,2.2,6
3444,TS09DD6461,Pickup Van,4.8,1.9,4
3445,TS11MH3111,Lorry,12.0,2.6,14
3446,TS11CJ7615,Lorry,8.5,2.5,10
3447,TS10RQ5478,Truck,8.5,2.5,10
3448,TS11VL7301,Trailer,12.0,2.6,14
3449,TS11UG5671,Mini Truck,5.8,2.2,6
3450,TS11RU3227,Tractor,5.8,2.2,6
3451,TS07FE8653,Lorry,8.5,2.5,10
3452,TS09VS3555,Trailer,12.0,2.6,14
3453,TS09YO5433,Lorry,12.0,2.6,14
3454,TS07CL6018,Tractor,5.8,2.2,6
3455,TS08WE7901,Hydraulic Vehicle,14.5,2.8,16
3456,TS10CC1848,Pickup Van,4.8,1.9,4
3457,TS10FC5351,Trailer,12.0,2.6,14
3458,TS11CF8937,Pickup Van,4.8,1.9,4
3459,TS11UG4674,Tractor,5.8,2.2,6
3460,TS07OV4323,Mini Truck,4.8,1.9,4
3461,TS09VT9017,Hydraulic Vehicle,14.5,2.8,16
3462,TS10TY8751,Hydraulic Vehicle,14.5,2.8,16
3463,TS07JR3047,Mini Truck,4.8,1.9,4
3464,TS09JG6317,Lorry,12.0,2.6,14
3465,TS10TD7613,Trailer,12.0,2.6,14
3466,TS09QS2685,Lorry,8.5,2.5,10
3467,TS08ID9582,Lorry,12.0,2.6,14
3468,TS08UB1506,Hydraulic Vehicle,14.5,2.8,16
3469,TS10PH3015,Mini Truck,4.8,1.9,4
3470,TS11CS6504,Lorry,12.0,2.6,14
3471,TS11OK9784,Lorry,8.5,2.5,10
3472,TS10WF3327,Lorry,12.0,2.6,14
3473,TS10ZU2018,Mini Truck,4.8,1.9,4
3474,TS08SX7657,Pickup Van,4.8,1.9,4
3475,TS09PV4613,Truck,8.5,2.5,10
3476,TS11AD5433,Mini Truck,5.8,2.2,6
3477,TS11ZS9267,Mini Truck,5.8,2.2,6
3478,TS11UB2148,Truck,8.5,2.5,10
3479,TS11QV5768,Tractor,5.8,2.2,6
3480,TS07OL9210,Tractor,5.8,2.2,6
3481,TS10HU5179,Hydraulic Vehicle,14.5,2.8,16
3482,TS07RO2083,Lorry,8.5,2.5,10
3483,TS08UO2941,Hydraulic Vehicle,14.5,2.8,16
3484,TS10KT1182,Lorry,12.0,2.6,14
3485,TS08FB2204,Mini Truck,5.8,2.2,6
3486,TS08SG4634,Trailer,12.0,2.6,14
3487,TS07AM5404,Hydraulic Vehicle,14.5,2.8,16
3488,TS07UF8088,Lorry,12.0,2.6,14
3489,TS11BR6638,Pickup Van,4.8,1.9,4
3490,TS10HI6387,Lorry,8.5,2.5,10
3491,TS09EY1246,Pickup Van,4.8,1.9,4
3492,TS10HV6541,Truck,8.5,2.5,10
3493,TS10AW3618,Mini Truck,4.8,1.9,4
3494,TS07YA4232,Lorry,12.0,2.6,14
3495,TS08QP1809,Trailer,12.0,2.6,14
3496,TS09JI7638,Mini Truck,4.8,1.9,4
3497,TS07NU1992,Pickup Van,4.8,1.9,4
3498,TS09PJ2225,Mini Truck,5.8,2.2,6
3499,TS09HO2731,Mini Truck,5.8,2.2,6
3500,TS08UJ2941,Mini Truck,4.8,1.9,4
3501,TS07RF8267,Tractor,5.8,2.2,6
3502,TS10PT9334,Tractor,5.8,2.2,6
3503,TS08LF6808,Mini Truck,5.8,2.2,6
3504,TS07OI4846,Tractor,5.8,2.2,6
3505,TS10AD5316,Mini Truck,5.8,2.2,6
3506,TS07BU9811,Mini Truck,4.8,1.9,4
3507,TS08WO2262,Truck,8.5,2.5,10
3508,TS10SU6557,Lorry,8.5,2.5,10
3509,TS08YC7246,Tractor,5.8,2.2,6
3510,TS07CJ7650,Trailer,12.0,2.6,14
3511,TS08YN1062,Mini Truck,5.8,2.2,6
3512,TS07BK9074,Mini Truck,5.8,2.2,6
3513,TS08XF1860,Lorry,8.5,2.5,10
3514,TS10VS4260,Mini Truck,4.8,1.9,4
3515,TS09HA5114,Truck,8.5,2.5,10
3516,TS08QI3411,Hydraulic Vehicle,14.5,2.8,16
3517,TS10MV1071,Trailer,12.0,2.6,14
3518,TS10QC3376,Mini Truck,5.8,2.2,6
3519,TS07LF1360,Lorry,8.5,2.5,10
3520,TS07JS5827,Truck,8.5,2.5,10
3521,TS11FF7979,Mini Truck,4.8,1.9,4
3522,TS09IZ4641,Lorry,8.5,2.5,10
3523,TS08KD1403,Lorry,12.0,2.6,14
3524,TS08SC9965,Lorry,8.5,2.5,10
3525,TS07OY8975,Lorry,8.5,2.5,10
3526,TS11OV9863,Truck,8.5,2.5,10
3527,TS11GQ3271,Mini Truck,4.8,1.9,4
3528,TS07JX4946,Mini Truck,5.8,2.2,6
3529,TS11UG4476,Pickup Van,4.8,1.9,4
3530,TS08WA9777,Pickup Van,4.8,1.9,4
3531,TS08PV5813,Mini Truck,5.8,2.2,6
3532,TS09NX1634,Mini Truck,5.8,2.2,6
3533,TS10PT4980,Mini Truck,5.8,2.2,6
3534,TS08JV5873,Mini Truck,4.8,1.9,4
3535,TS08BL7305,Mini Truck,4.8,1.9,4
3536,TS10SZ8532,Pickup Van,4.8,1.9,4
3537,TS10TY3777,Hydraulic Vehicle,14.5,2.8,16
3538,TS08QQ9269,Lorry,8.5,2.5,10
3539,TS07XY9939,Pickup Van,4.8,1.9,4
3540,TS07OB6379,Mini Truck,4.8,1.9,4
3541,TS10VJ7073,Tractor,5.8,2.2,6
3542,TS11RV4580,Tractor,5.8,2.2,6
3543,TS11UT9087,Truck,8.5,2.5,10
3544,TS07FA9176,Mini Truck,5.8,2.2,6
3545,TS07TK9708,Hydraulic Vehicle,14.5,2.8,16
3546,TS10MF4459,Pickup Van,4.8,1.9,4
3547,TS10WG6733,Tractor,5.8,2.2,6
3548,TS08DU7591,Pickup Van,4.8,1.9,4
3549,TS11ZJ9046,Pickup Van,4.8,1.9,4
3550,TS08LV8653,Pickup Van,4.8,1.9,4
3551,TS10DD1399,Mini Truck,5.8,2.2,6
3552,TS11JV7075,Mini Truck,4.8,1.9,4
3553,TS07KJ1170,Mini Truck,5.8,2.2,6
3554,TS10GJ9508,Lorry,8.5,2.5,10
3555,TS11QE9388,Trailer,12.0,2.6,14
3556,TS08MH5047,Pickup Van,4.8,1.9,4
3557,TS10BK7873,Lorry,12.0,2.6,14
3558,TS09GU1615,Trailer,12.0,2.6,14
3559,TS08QJ1630,Lorry,8.5,2.5,10
3560,TS08DQ3621,Tractor,5.8,2.2,6
3561,TS10TY9802,Lorry,8.5,2.5,10
3562,TS11SW5661,Lorry,12.0,2.6,14
3563,TS07BN9181,Lorry,8.5,2.5,10
3564,TS11UK9099,Hydraulic Vehicle,14.5,2.8,16
3565,TS10RO1044,Lorry,8.5,2.5,10
3566,TS11ZN8308,Mini Truck,4.8,1.9,4
3567,TS09SP1698,Tractor,5.8,2.2,6
3568,TS11AQ3963,Trailer,12.0,2.6,14
3569,TS09OC4818,Lorry,8.5,2.5,10
3570,TS10BO8120,Tractor,5.8,2.2,6
3571,TS07KQ4801,Mini Truck,4.8,1.9,4
3572,TS11FP4989,Lorry,12.0,2.6,14
3573,TS08FN3517,Truck,8.5,2.5,10
3574,TS10VT2250,Mini Truck,4.8,1.9,4
3575,TS10MN2620,Trailer,12.0,2.6,14
3576,TS08LO7453,Pickup Van,4.8,1.9,4
3577,TS09DI5011,Trailer,12.0,2.6,14
3578,TS11AJ6250,Mini Truck,4.8,1.9,4
3579,TS10EQ5935,Mini Truck,4.8,1.9,4
3580,TS11ZZ8379,Mini Truck,4.8,1.9,4
3581,TS11LY6608,Pickup Van,4.8,1.9,4
3582,TS07XM1394,Tractor,5.8,2.2,6
3583,TS08ET9793,Mini Truck,4.8,1.9,4
3584,TS09IN3564,Truck,8.5,2.5,10
3585,TS11HR1591,Pickup Van,4.8,1.9,4
3586,TS10MC1794,Tractor,5.8,2.2,6
3587,TS08WC2558,Mini Truck,5.8,2.2,6
3588,TS10OI8131,Lorry,8.5,2.5,10
3589,TS11JA1406,Lorry,12.0,2.6,14
3590,TS10OF1345,Pickup Van,4.8,1.9,4
3591,TS10LS7342,Lorry,8.5,2.5,10
3592,TS09YT2795,Mini Truck,4.8,1.9,4
3593,TS07FV1459,Lorry,8.5,2.5,10
3594,TS11JC5733,Trailer,12.0,2.6,14
3595,TS08EF6394,Mini Truck,5.8,2.2,6
3596,TS10TS2924,Mini Truck,5.8,2.2,6
3597,TS11AX4890,Truck,8.5,2.5,10
3598,TS11TK3222,Pickup Van,4.8,1.9,4
3599,TS07LA6276,Lorry,8.5,2.5,10
3600,TS10XL3826,Mini Truck,4.8,1.9,4
3601,TS08WD2525,Mini Truck,5.8,2.2,6
3602,TS08ZF4732,Mini Truck,5.8,2.2,6
3603,TS09CE6927,Pickup Van,4.8,1.9,4
3604,TS10EQ3226,Mini Truck,5.8,2.2,6
3605,TS07BQ5448,Mini Truck,5.8,2.2,6
3606,TS10QV8437,Lorry,8.5,2.5,10
3607,TS11OQ8530,Pickup Van,4.8,1.9,4
3608,TS09AL5352,Tractor,5.8,2.2,6
3609,TS09AF8939,Tractor,5.8,2.2,6
3610,TS10VN2582,Truck,8.5,2.5,10
3611,TS08XF8907,Lorry,12.0,2.6,14
3612,TS11AZ5029,Trailer,12.0,2.6,14
3613,TS09VA3142,Mini Truck,4.8,1.9,4
3614,TS07VU2926,Mini Truck,5.8,2.2,6
3615,TS09JT2235,Lorry,8.5,2.5,10
3616,TS08SG1880,Pickup Van,4.8,1.9,4
3617,TS08CP1385,Trailer,12.0,2.6,14
3618,TS07BU4351,Mini Truck,5.8,2.2,6
3619,TS11KG1088,Hydraulic Vehicle,14.5,2.8,16
3620,TS11PZ3048,Lorry,8.5,2.5,10
3621,TS08BH7542,Mini Truck,5.8,2.2,6
3622,TS11MT1036,Lorry,8.5,2.5,10
3623,TS11FG6412,Mini Truck,5.8,2.2,6
